X,Y,id,obec,datum,komunikace,komunika_1,zavineni,ridic_kate,ridic_ovli,vinik_alko,ridic_stav,obeti_usmr,obeti_lehc,obeti_tezc,vozidel_ce,vinik_vozi,vinik_vo_1,skoda,unik_hmot,vinik_vo_2,vinik_vo_3,vinik_vo_4,vinik_skod,vyprosteni,nehoda_cha,srazka_voz,hlavni_pri,povrch_sta,meteo,rozhled,nehoda_pol,prednost_v,smerove_po,druh_krizu,smer_jizdy,nehoda_dru,pevna_prek,povrch_dru,komunika_2,viditelnos,komunika_3,rizeni_pro,objekty,misto_neho,smyk,neighbors_TargetID,neighbors_Distance,neighbors_prejezdy-dec_Název definičního úseku,neighbors_prejezdy-dec_Žkm přejezdu,neighbors_prejezdy-dec_Přejezd s trolejovým vedením,neighbors_prejezdy-dec_Třída pozemní komunikace,neighbors_prejezdy-dec_Číslo pozemní komunikace,neighbors_prejezdy-dec_Místní název přejezdu,neighbors_prejezdy-dec_Zeměpisná šířka,neighbors_prejezdy-dec_Zeměpisná délka,neighbors_prejezdy-dec_field_10,neighbors_prejezdy-dec_field_11
14.657820087658273,48.897847662298666,20106130487,Borovany (Jihočeský kraj),2013-05-29 15:35:00,silnice 3.třídy,15517,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,2,ŠKODA,nedošlo k požáru,3000,žádné z uvedených,osobní automobil bez přívěsu,2005,"soukromé, nevyužívané k výdělečné činnos",1000,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,boční,jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P1107,15.4656940223,Jílovice - Borovany,"191,85",Ano,III.,15517,,48° 53' 52.27828'' N,14° 39' 27.40153'' E,48.89786,14.65761
14.442385247394597,48.940640496192465,20106130494,Planá (Jihočeský kraj),2013-05-30 13:55:00,silnice 2.třídy,143,řidičem nemotorového vozidla,ostatní řidiči vozidel,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,1,žádná z uvedených,nedošlo k požáru,20,žádné z uvedených,jízdní kolo,,"soukromé, nevyužívané k výdělečné činnos",20,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",povrch mokrý,déšť,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,jiný druh nehody,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, zhoršená viditelnost vlivem pově",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ano,P1566,1593.78384962,žst. Boršov nad Vltavou,"3,728",Ne,III.,14325,Boršov,48° 55' 34.70280'' N,14° 26' 33.43731'' E,48.92631,14.44262
14.35518948954217,48.914942069062207,20106130837,Vrábče (Jihočeský kraj),2013-08-29 07:10:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,2,BMW,nedošlo k požáru,2200,žádné z uvedených,osobní automobil bez přívěsu,2007,"soukromá organizace (podnikatel, s.r.o.,",2000,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jiné nedání přednosti,povrch mokrý,neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",beton,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P1577,10.9194359772,Boršov nad Vltavou - Křemže,"11,286",Ne,O,,U plynu,48° 54' 54.15152'' N,14° 21' 18.72752'' E,48.91504,14.3552
14.578334367538636,49.099171611463234,20106130909,Ševětín (Jihočeský kraj),2013-09-14 17:30:00,silnice 3.třídy,1556,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,OPEL,nedošlo k požáru,900,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,1998,"soukromé, nevyužívané k výdělečné činnos",400,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti dopravně technickému stavu vozovky (zatáčka,klesání,stoupání,šířka apod.)","povrch suchý, neznečistěný",neztížené,dobré,mimo komunikaci,žádná místní úprava,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,závory železničního přejezdu,živice,nesouvislé výtluky,"ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ano,P6099,14.3897430822,žst. Ševětín,"22,613",Ano,III.,1556,žst.Ševětín,49° 05' 57.47598'' N,14° 34' 41.90827'' E,49.0993,14.57831
14.247182386736803,48.628736416438855,20206130021,Loučovice (Jihočeský kraj),2013-01-20 09:45:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,"ano, obsah alkoholu v&nbsp;krvi 1,5‰ a více",pod vlivem alkoholu obsah alkoholu v krvi 1‰ a více,0,0,0,2,DACIA,nedošlo k požáru,500,žádné z uvedených,osobní automobil bez přívěsu,2012,"soukromé, nevyužívané k výdělečné činnos",300,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,zezadu,proti příkazu dopravní značky STŮJ DEJ PŘEDNOST,"na vozovce je náledí, ujetý sníh - nepos",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,zatáčka,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P6135,29.725963977,Loučovice zastávka - Lipno n/Vlt.,"21,166",Ano,MK,,Lipno nad Vlt.,48° 37' 44.23439'' N,14° 14' 48.96765'' E,48.62895,14.24694
14.454172648510911,48.847112478131706,20206130095,Velešín (Jihočeský kraj),2013-04-23 09:50:00,silnice 2.třídy,155,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,1,2,PEUGEOT,nedošlo k požáru,4000,"došlo k úniku pohonných hmot, oleje, chl","nákladní automobil (včetně multikáry, au",2002,"soukromá organizace (podnikatel, s.r.o.,",1000,použitím speciální vyprošťovací techniky,nehoda s následky na životě nebo zdraví,čelní,jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,"špatné vlivem okolní zástavby (budovy,pl",na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P5570,13.1835417127,Velešín - Holkov,"98,133",Ano,II.,155,před žst.Holkov,48° 50' 49.37791'' N,14° 27' 14.45730'' E,48.84705,14.45402
14.343642791252545,48.840650917716914,20206130149,Srnín (Jihočeský kraj),2013-06-13 17:20:00,silnice 3.třídy,1439,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,DAF,nedošlo k požáru,1500,žádné z uvedených,nákladní automobil s návěsem,2003,"soukromá organizace (podnikatel, s.r.o.,",800,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,boční,jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P1597,26.6654627648,Zlatá Koruna - SCHWAN-STABILO,"23,469",Ne,III.,1439,Srnín,48° 50' 27.17971'' N,14° 20' 37.48448'' E,48.84088,14.34375
14.934925597995482,48.775443472078855,20306130006,České Velenice (Jihočeský kraj),2013-01-01 15:00:00,silnice 3.třídy,15618,řidičem motorového vozidla,nezjištěno,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,2,0,2,FIAT,nedošlo k požáru,1200,žádné z uvedených,osobní automobil bez přívěsu,2002,registrované mimo území ČR,200,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jiné nedání přednosti,povrch mokrý,"na počátku deště, slabý déšť",dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, zhoršená viditelnost vlivem pově",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P1085,10.3096368139,České Velenice - Nové Hrady,"165,875",Ano,II.,156,"\""Novohradská silnice\""",48° 46' 31.69155'' N,14° 56' 06.20247'' E,48.77547,14.93506
14.880819223780769,48.917314378631175,20306130090,Cep (Jihočeský kraj),2013-03-29 07:10:00,silnice 1.třídy,24,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,DAF,nedošlo k požáru,2250,žádné z uvedených,nákladní automobil s návěsem,2011,"soukromá organizace (podnikatel, s.r.o.,",2000,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,čelní,"nepř. rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","na vozovce je náledí, ujetý sníh - nepos",sněžení,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,jedoucí - ve směru staničení na komunika,srážka s jedoucím nekolejovým vozidlem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","v noci - s veřejným osvětlením, zhoršená",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ano,P5603,5.82729656405,Suchdol n/Lužnicí - Majdalena,"18,694",Ne,I.,24,,48° 55' 02.32188'' N,14° 52' 50.64644'' E,48.91731,14.88074
14.888927385719192,48.862108706834285,20306130154,Dvory nad Lužnicí (Jihočeský kraj),2013-05-20 21:30:00,silnice 3.třídy,1505,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,MAN,nedošlo k požáru,50,žádné z uvedených,nákladní automobil s návěsem,2008,"soukromá organizace (podnikatel, s.r.o.,",0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nesprávné otáčení nebo couvání,"povrch suchý, neznečistěný",neztížené,špatné vlivem profilu komunikace (nepřeh,mimo komunikaci,žádná místní úprava,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, zhoršená viditelnost (svítání,so",žádná z uvedených,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P5594,11.2674142576,Nová Ves n/Lužnicí - Suchdol n/Lužnicí,"12,296",Ne,III.,1505,,48° 51' 43.94830'' N,14° 53' 20.13605'' E,48.86221,14.88893
15.439241262164758,49.077990771714617,20306130163,Dačice (Jihočeský kraj),2013-05-24 07:30:00,silnice 2.třídy,151,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,SCANIA,žádná z uvedených,120,žádné z uvedených,"nákladní automobil (včetně multikáry, au",2009,"státní podnik, státní organizace",0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P6459,3.18508030842,JEDNOTA - Dačice,"53,533",Ne,II.,151,,49° 04' 40.81432'' N,15° 26' 21.12411'' E,49.078,15.4392
14.146091999545982,49.294088453112096,20506130064,Písek (Jihočeský kraj),2013-03-03 07:42:00,silnice 2.třídy,140,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,HONDA,nedošlo k požáru,150,žádné z uvedených,osobní automobil bez přívěsu,2007,"soukromé, nevyužívané k výdělečné činnos",150,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek po projetí zatáčkou (do vzdál,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P484,4.36333803954,žst. Písek,"12,171",Ano,II.,140,,49° 17' 38.58779'' N,14° 08' 45.87903'' E,49.29405,14.14608
14.129315174636099,49.316617361709582,20506130078,Písek (Jihočeský kraj),2013-03-24 01:45:00,komunikace místní,0,řidičem motorového vozidla,bez příslušného řidičského oprávnění,řidič nebyl ovlivněn,"ano, obsah alkoholu v&nbsp;krvi 1,5‰ a více",pod vlivem alkoholu obsah alkoholu v krvi 1‰ a více,0,1,0,1,PEUGEOT,nedošlo k požáru,3050,žádné z uvedených,osobní automobil bez přívěsu,2006,"soukromé, nevyužívané k výdělečné činnos",2500,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti dopravně technickému stavu vozovky (zatáčka,klesání,stoupání,šířka apod.)","povrch suchý, neznečistěný",neztížené,dobré,na krajnici,přednost nevyznačena - vyplývá z pravide,křižovatka styková - tříramenná,místní komunikace,vozidlo jedoucí - na komunikaci bez stan,srážka s pevnou překážkou,"odrazník, patník, sloupek, dopr.značky a",živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,"na křižovatce,jedná-li se o křížení siln",ne,P486,12.7811802807,Písek - Čížová,"15,221",Ne,O,,,49° 19' 00.21182'' N,14° 07' 45.67475'' E,49.31673,14.12935
14.172376090002434,49.343031500285257,20506130137,Vrcovice (Jihočeský kraj),2013-05-25 02:10:00,silnice 3.třídy,2025,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,"ano, obsah alkoholu v&nbsp;krvi od 1,0‰ do 1,5‰",pod vlivem alkoholu obsah alkoholu v krvi 1‰ a více,0,0,0,1,ŠKODA,nedošlo k požáru,150,žádné z uvedených,osobní automobil bez přívěsu,1996,"soukromé, nevyužívané k výdělečné činnos",150,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,na krajnici,žádná místní úprava,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,"jiná překážka (zábradlí,oplocení,násep,n",živice,"dobrý, bez závad","v noci - s veřejným osvětlením,viditelno",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P6283,341.000348186,Záhoří - Písek město,"52,12",Ne,III.,2025,Vrcovice,49° 20' 24.60205'' N,14° 10' 14.49961'' E,49.34017,14.17069
14.145634993248169,49.293934453044997,20506130162,Písek (Jihočeský kraj),2013-06-17 11:00:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,VOLVO,nedošlo k požáru,205,žádné z uvedených,nákladní automobil s návěsem,2013,"soukromé, využívané k výdělečné činnosti",0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nesprávné otáčení nebo couvání,"povrch suchý, neznečistěný",neztížené,dobré,na krajnici,přednost vyznačena dopravními značkami,křižovatka styková - tříramenná,místní komunikace,vozidlo jedoucí - na komunikaci bez stan,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,"na křižovatce,jedná-li se o křížení siln",ne,P484,34.8258282344,žst. Písek,"12,171",Ano,II.,140,,49° 17' 38.58779'' N,14° 08' 45.87903'' E,49.29405,14.14608
13.797950394340392,48.922935280381836,20606130054,Lenora (Jihočeský kraj),2013-04-04 08:56:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,VOLKSWAGEN,žádná z uvedených,1000,žádné z uvedených,osobní automobil bez přívěsu,2001,"soukromé, nevyužívané k výdělečné činnos",500,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,jiné nedání přednosti,"na vozovce je náledí, ujetý sníh - posyp",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P1032,6.13456700899,Lenora - Volary,"61,796",Ne,O,,,48° 55' 22.75402'' N,13° 47' 52.58977'' E,48.92299,13.79794
14.145847078601387,49.146880141424766,20706120280,Vodňany (Jihočeský kraj),2012-12-23 18:08:00,silnice 3.třídy,14129,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,2,CITROEN,žádná z uvedených,700,žádné z uvedených,osobní automobil bez přívěsu,2003,"soukromé, nevyužívané k výdělečné činnos",600,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jiné nedání přednosti,povrch mokrý,déšť,dobré,žádné z uvedených,přednost nevyznačena - vyplývá z pravide,přímý úsek po projetí zatáčkou (do vzdál,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","v noci - bez veřejného osvětlení, vidite",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P1422,2.98609794791,Vodňany - Bavorov,"6,869",Ne,III.,14129,Pod Pražákem,49° 08' 48.68890'' N,14° 08' 44.96427'' E,49.14686,14.14582
13.905821884703615,49.150015670674421,20706130030,Volyně (Jihočeský kraj),2013-02-02 01:10:00,silnice 2.třídy,144,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,1,1,0,1,AUDI,nedošlo k požáru,1000,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,1999,"soukromé, nevyužívané k výdělečné činnos",900,použitím páčidel apod.,nehoda s následky na životě nebo zdraví,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",náhlá změna stavu vozovky (námraza na mo,"tvoří se námraza, náledí",dobré,mimo komunikaci,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,svodidlo,živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ano,P965,13.2428574309,MOTOTECHNA Volyně - Čkyně,"13,474",Ne,II.,144,,49° 08' 59.72150'' N,13° 54' 21.33423'' E,49.14992,13.90593
13.905967886545936,49.149890659091305,20706130041,Volyně (Jihočeský kraj),2013-02-23 12:35:00,silnice 2.třídy,144,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,ŠKODA,nedošlo k požáru,2250,žádné z uvedených,osobní automobil bez přívěsu,2002,"soukromé, nevyužívané k výdělečné činnos",1200,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,"nepř. rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",povrch mokrý,sněžení,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ano,P965,4.27784263601,MOTOTECHNA Volyně - Čkyně,"13,474",Ne,II.,144,,49° 08' 59.72150'' N,13° 54' 21.33423'' E,49.14992,13.90593
